"",Date,Tweet_ID,Original_Tweet_Text,Updated_Clean_Text,Segment,New_Category
6608,2020-12-01,1333899509722730498,"#COVID19 has greatly affected members of the #Latinx &amp; #AfricanAmerican communities. We are dedicated to providing critical information on COVID-19 while making them cool and engaging! #TakeTheLead, wear a #mask and take care of your #health! https://t.co/YQtZzGkpVD"," COVID19 has greatly affected members of the Latinx amp AfricanAmerican communities We are dedicated to providing critical information on COVID 19 while making them cool and engaging TakeTheLead wear a mask and take care of your health ",1,0
6609,2020-12-01,1333895485657116675,"🚨A partir de hoy 1 de Dec (4 p.m.), hay 192,127 casos confirmados de #COVID19 en Houston/Condado de Harris y 2,439 muertes. Un total de 168,980 pacientes se han recuperado. La tasa de positividad es 8.8%. https://t.co/XFMGcOiDyG #LáveseLasManos #SiALaMascarilla https://t.co/DGmAOqedGy"," A partir de hoy 1 de Dec 4 p m hay 192 127 casos confirmados de COVID19 en Houston Condado de Harris y 2 439 muertes Un total de 168 980 pacientes se han recuperado La tasa de positividad es 8 8 ",1,0
6610,2020-12-01,1333895482876317697,"🚨As of today Dec 1 (4pm), there are 192,127 confirmed cases of #COVID19 in Houston/Harris County and 2,439 deaths. A total of 168,980 patients have recovered. The positivity rate is 8.8% Keep your mask on and #socialdistance. https://t.co/XFMGcOiDyG #WashYourHands #JustAMask https://t.co/XN2tn50fEI"," As of today Dec 1 4pm there are 192 127 confirmed cases of COVID19 in Houston Harris County and 2 439 deaths A total of 168 980 patients have recovered The positivity rate is 8 8 Keep your mask on and socialdistance ",1,0
6611,2020-12-01,1333854283276705795,"Hoy en el #DíaMundialDelSIDA, honramos a quienes lucharon y perdieron la batalla contra el virus, continuaremos trabajando para lograr la aceptación y la cura del VIH/SIDA. Si usted o alguien que conoce está buscando más información sobre VIH/SIDA, visite: https://t.co/O0cwa4nimg https://t.co/5Z3KjROVrZ","Hoy en el DíaMundialDelSIDA honramos a quienes lucharon y perdieron la batalla contra el virus continuaremos trabajando para lograr la aceptación y la cura del VIH SIDA Si usted o alguien que conoce está buscando más información sobre VIH SIDA visite ",1,0
6612,2020-12-01,1333849507965128712,"Today on #WorldAidsDay, we honor those who fought &amp; lost the battle to the virus by continuing to work towards ending the HIV/AIDS #epidemic with #resilience &amp; impact. If you or someone you know are seeking more info on HIV/AIDs, testing, treatment, visit https://t.co/JvyRbjXCsO https://t.co/Pb0rhLsAfG","Today on WorldAidsDay we honor those who fought amp lost the battle to the virus by continuing to work towards ending the HIV AIDS epidemic with resilience amp impact If you or someone you know are seeking more info on HIV AIDs testing treatment visit ",1,0
6613,2020-12-01,1333833395143634944,"Getting tested before spending time with family and loved ones for this holiday season is crucial. Visit https://t.co/SeUoNpBOVC to find your nearest testing location today. 

Keep Harris County Strong 💪 

#Covid19 #harriscounty #istaycovered4 #publichealth https://t.co/yXVPjF3IKx","Getting tested before spending time with family and loved ones for this holiday season is crucial Visit ",1,0
6614,2020-12-01,1333822389638082565,"Los #síntomas de #COVID19 pueden variar de leves a graves. Si usted o sus seres queridos han tenido algún síntoma en los últimos 5-14 días, le recomendamos que se haga la prueba. Si los síntomas empeoran, consulte a su médico. Para más info visite https://t.co/6HoCBXNCbF https://t.co/JUqqnhB3F3","Los síntomas de COVID19 pueden variar de leves a graves Si usted o sus seres queridos han tenido algún síntoma en los últimos 5 14 días le recomendamos que se haga la prueba Si los síntomas empeoran consulte a su médico Para más info visite ",1,0
6615,2020-12-01,1333820186852536323,"The #symptoms of #COVID19 can range from mild to severe. If you or your loved ones have exhibited any of the symptoms in the past 5-14 days, we encourage you to get tested. If symptoms are worsening, please contact your medical provider. More info visit https://t.co/6HoCBXNCbF https://t.co/YwvbMt9bwY","The symptoms of COVID19 can range from mild to severe If you or your loved ones have exhibited any of the symptoms in the past 5 14 days we encourage you to get tested If symptoms are worsening please contact your medical provider More info visit ",1,0
6616,2020-12-01,1333790813340401672,"¡Cuando se trata del #COVID19, no adivine, hágase la prueba! Hágase la prueba y vuélvasela hacer si ha sido expuesto al #Virus. Nuestras pruebas son gratis y hacemos pruebas a niños también! Regístrece aquí para hacerse su prueba: : https://t.co/3K5xprs3dh o llame al 832 927 7575 https://t.co/QxyWncoVhp"," Cuando se trata del COVID19 no adivine hágase la prueba Hágase la prueba y vuélvasela hacer si ha sido expuesto al Virus Nuestras pruebas son gratis y hacemos pruebas a niños también Regístrece aquí para hacerse su prueba ",1,0
6617,2020-12-01,1333790806348468225,"When it comes to #COVID19, don’t guess, take the test! Get tested and restested if you think you’ve been exposed again. Our test sites are free and we test children of all ages. Register here for a location closest to you: https://t.co/3K5xprs3dh or call 832 927 7575. https://t.co/X4aRaS937D","When it comes to COVID19 don t guess take the test Get tested and restested if you think you ve been exposed again Our test sites are free and we test children of all ages Register here for a location closest to you ",1,0
6618,2020-12-01,1333575907106230275,@moncefslaoui said we vaccinate for all diseases more than 100 million people a year.  May or June 2021 will likely be the target for herd immunity. #COVID," moncefslaoui said we vaccinate for all diseases more than 100 million people a year May or June 2021 will likely be the target for herd immunity COVID",1,0
6619,2020-11-30,1333555087252271111,"Due to #COVID19, our game days, family gatherings &amp; #holidays will be very different. We must keep our family’s health and wellness in mind this year. Opt for an online meetups, hang with your #socialbubble and if you must gather, limit to 10 or less &amp; #WearAMask! https://t.co/pqb7dvaCpC","Due to COVID19 our game days family gatherings amp holidays will be very different We must keep our family s health and wellness in mind this year Opt for an online meetups hang with your socialbubble and if you must gather limit to 10 or less amp WearAMask ",1,0
6620,2020-11-30,1333543611095461893,"🚨A partir de hoy 30 de Nov (4 p.m.), hay 191,513 casos confirmados de #COVID19 en Houston/Condado de Harris y 2,432 muertes. Un total de 168,498 pacientes se han recuperado. La tasa de positividad es 9.5%. https://t.co/XFMGcOiDyG #LáveseLasManos #SiALaMascarilla https://t.co/zOOb6jJjXC"," A partir de hoy 30 de Nov 4 p m hay 191 513 casos confirmados de COVID19 en Houston Condado de Harris y 2 432 muertes Un total de 168 498 pacientes se han recuperado La tasa de positividad es 9 5 ",1,0
6621,2020-11-30,1333543607106670597,"🚨As of today Nov  30 (4pm), there are 191,513 confirmed cases of #COVID19 in Houston/Harris County and 2,432 deaths. A total of 168,498 patients have recovered. The positivity rate is 9.5%. Keep your mask on and #socialdistance. https://t.co/XFMGcOiDyG #WashYourHands #JustAMask https://t.co/CdJXF6zFoC"," As of today Nov 30 4pm there are 191 513 confirmed cases of COVID19 in Houston Harris County and 2 432 deaths A total of 168 498 patients have recovered The positivity rate is 9 5 Keep your mask on and socialdistance ",1,0
6622,2020-11-30,1333504652965523458,"If I tested positive for #COVID19 how long am I considered contagious?"" Dr. Rivera @marieriverav talks about the life-cycle of the virus and when you are most contagious. Got a question for our experts? Send us an email to ASKHCPH@phs.hctx.net https://t.co/l5iYliYfrW","If I tested positive for COVID19 how long am I considered contagious Dr Rivera marieriverav talks about the life cycle of the virus and when you are most contagious Got a question for our experts Send us an email to ASKHCPH phs hctx net ",1,0
6623,2020-11-30,1333502308580286471,"Si salí positivo de #COVID19, cuánto tiempo soy considerado contagioso? La Dra. @marieriverav nos habla acerca del ciclo de vida del #virus y de cuándo es que se es más contagioso. Si tiene una pregunta para nuestros expertos, no dude en mandarnos un email a ASKHCPH@phs.hctx.net https://t.co/9pCOgzOwYk","Si salí positivo de COVID19 cuánto tiempo soy considerado contagioso La Dra marieriverav nos habla acerca del ciclo de vida del virus y de cuándo es que se es más contagioso Si tiene una pregunta para nuestros expertos no dude en mandarnos un email a ASKHCPH phs hctx net ",1,0
6624,2020-11-30,1333488755366383616,Why you should wait a few days before getting that after-Thanksgiving COVID test https://t.co/VAv1JCK5yV via @houstonchron,"Why you should wait a few days before getting that after Thanksgiving COVID test ",1,0
6625,2020-11-30,1333470980103147525,"Practice safe #socialdistancing when gathered around large crowds or in public areas. Be sure to properly #wearamask and cover with appropriate PPE. 

Keep Harris County Strong 💪 

#Covid19 #harriscounty #texans https://t.co/TJq2eO7RKn","Practice safe socialdistancing when gathered around large crowds or in public areas Be sure to properly wearamask and cover with appropriate PPE Keep Harris County Strong Covid19 harriscounty texans ",1,3.45
6626,2020-11-30,1333441862552707076,El usar su #Mascarila puede #DetenerElContagio de #COVID19 cuando ande en público y le ayuda a protegerse se ser infectado por el #Virus. Recuerde que la mascarilla debe cubrir su boca y su nariz al mismo tiempo. Use su mascarilla y póngasela bien. #SiALaMascarilla https://t.co/rdBvQSUb52,"El usar su Mascarila puede DetenerElContagio de COVID19 cuando ande en público y le ayuda a protegerse se ser infectado por el Virus Recuerde que la mascarilla debe cubrir su boca y su nariz al mismo tiempo Use su mascarilla y póngasela bien SiALaMascarilla ",1,0
6627,2020-11-30,1333441858211631104,"Wearing a #mask can #stopthespread of #COVID19 when you are out in public and protect yourself from getting infected with the #virus. Remember, the mask should cover your nose and mouth at the same time. Wear it and wear it RIGHT! #JustAMask https://t.co/Wqi47NvJ3o","Wearing a mask can stopthespread of COVID19 when you are out in public and protect yourself from getting infected with the virus Remember the mask should cover your nose and mouth at the same time Wear it and wear it RIGHT JustAMask ",1,0
6628,2020-11-30,1333429539985371136,"El hacerse la prueba de #COVID19 en esta fría mañana es tan sencillo como 1-2-3. 
1. Haga su cita en línea 🖥️https://t.co/XD06fhTRzf o 📲832 927 7575
2. Hágase la prueba
3. Siéntase bien sabiendo que ha hecho de su parte para ayudar a proteger a su comunidad. https://t.co/aoRinKqtl7","El hacerse la prueba de COVID19 en esta fría mañana es tan sencillo como 1 2 3 1 Haga su cita en línea ",1,0
6629,2020-11-30,1333428587597328388,"Getting tested for #COVID19 on this chilly morning is as simple as 1-2-3.
1. Schedule your appointment online🖥️ https://t.co/XD06fhTRzf or by phone📲832 927 7575
2. Go get tested
3. Feel better knowing that you did your part to help protect your community. https://t.co/MQWXOxREp8","Getting tested for COVID19 on this chilly morning is as simple as 1 2 3 1 Schedule your appointment online ",1,0
